https://media.wizards.com/2019/m20/jp_0EC9gg7x7A.png	《空からの突撃/Aerial Assault》
https://media.wizards.com/2019/m20/jp_EkWdzcQnjE.png	《群れの力、アジャニ/Ajani, Strength of the Pride》
https://media.wizards.com/2019/m20/jp_rtAjgzb0HU.png	《祖先の刃/Ancestral Blade》
https://media.wizards.com/2019/m20/jp_zFyuR07mBT.png	《生命力の天使/Angel of Vitality》
https://media.wizards.com/2019/m20/jp_SRFLT0LnhG.png	《天使の贈り物/Angelic Gift》
https://media.wizards.com/2019/m20/jp_uSeWUp8z4X.png	《浄光の使徒/Apostle of Purifying Light》
https://media.wizards.com/2019/m20/jp_qMdsegWdoW.png	《大隊の歩兵/Battalion Foot Soldier》
https://media.wizards.com/2019/m20/jp_ohqipnuKY2.png	《翼の司教/Bishop of Wings》
https://media.wizards.com/2019/m20/jp_LiKUnGRYI6.png	《帰寂からの帰還/Brought Back》
https://media.wizards.com/2019/m20/jp_wpxhcOdfz9.png	《暁の騎兵/Cavalier of Dawn》
https://media.wizards.com/2019/m20/jp_eDdMT5RruR.png	《夜明けの天使/Dawning Angel》
https://media.wizards.com/2019/m20/jp_EEhvvyqarm.png	《夜明けの司祭/Daybreak Chaplain》
https://media.wizards.com/2019/m20/jp_pj5cxvhjON.png	《敬虔な命令/Devout Decree》
https://media.wizards.com/2019/m20/jp_vkBb6Z6no8.png	《解呪/Disenchant》
https://media.wizards.com/2019/m20/jp_C9I4Db0BPp.png	《永遠の疎外/Eternal Isolation》
https://media.wizards.com/2019/m20/jp_sPwTpwEsW1.png	《剣術の名手/Fencing Ace》
https://media.wizards.com/2019/m20/jp_6E7ZuQr5kt.png	《光の篭手/Gauntlets of Light》
https://media.wizards.com/2019/m20/jp_UurJRhUbkc.png	《まばゆい神盾/Glaring Aegis》
https://media.wizards.com/2019/m20/jp_G5jBbhhEmj.png	《神々の思し召し/Gods Willing》
https://media.wizards.com/2019/m20/jp_dxOdDiIKgH.png	《庇護のグリフィン/Griffin Protector》
https://media.wizards.com/2019/m20/jp_fndB0lShwY.png	《グリフィンの歩哨/Griffin Sentinel》
https://media.wizards.com/2019/m20/jp_kyynMNphcp.png	《絞首された処刑人/Hanged Executioner》
https://media.wizards.com/2019/m20/jp_xRUleCSvZ4.png	《太陽の伝令/Herald of the Sun》
https://media.wizards.com/2019/m20/jp_g0TB1v4XyO.png	《鼓舞する突撃/Inspired Charge》
https://media.wizards.com/2019/m20/jp_sfd0jyZV3j.png	《鼓舞する隊長/Inspiring Captain》
https://media.wizards.com/2019/m20/jp_PDJXCY0Ezj.png	《神聖の力線/Leyline of Sanctity》
https://media.wizards.com/2019/m20/jp_r3m53FYaJM.png	《ロクソドンの生命詠み/Loxodon Lifechanter》
https://media.wizards.com/2019/m20/jp_MWrypzz3dt.png	《忠実なペガサス/Loyal Pegasus》
https://media.wizards.com/2019/m20/jp_NAKSeYHgIV.png	《練達の接合者/Master Splicer》
https://media.wizards.com/2019/m20/jp_aYxbGKM3h7.png	《勇壮の時/Moment of Heroism》
https://media.wizards.com/2019/m20/jp_4der3EZHTS.png	《ムーアランドの審問官/Moorland Inquisitor》
https://media.wizards.com/2019/m20/jp_XucNhB64Pz.png	《平和な心/Pacifism》
https://media.wizards.com/2019/m20/jp_K74cd3gYC5.png	《次元の浄化/Planar Cleansing》
https://media.wizards.com/2019/m20/jp_9b50a1IdMU.png	《急報/Raise the Alarm》
https://media.wizards.com/2019/m20/jp_qUMdbA23rT.png	《法の定め/Rule of Law》
https://media.wizards.com/2019/m20/jp_hAed9QVA7E.png	《天空の刃、セファラ/Sephara, Sky's Blade》
https://media.wizards.com/2019/m20/jp_IuRPo1hvk7.png	《魂癒し人/Soulmender》
https://media.wizards.com/2019/m20/jp_lMlnpXQZHA.png	《兵団の隊長/Squad Captain》
https://media.wizards.com/2019/m20/jp_A4ccN3Zxpc.png	《星原の神秘家/Starfield Mystic》
https://media.wizards.com/2019/m20/jp_wmJwroA2gk.png	《不動の哨兵/Steadfast Sentry》
https://media.wizards.com/2019/m20/jp_sd1x4L2697.png	《鋤引きの雄牛/Yoked Ox》
https://media.wizards.com/2019/m20/jp_WacQqz62Gp.png	《霊気の疾風/Aether Gust》
https://media.wizards.com/2019/m20/jp_dclLIOYvDO.png	《裏切りの工作員/Agent of Treachery》
https://media.wizards.com/2019/m20/jp_I2BDMSdx31.png	《大気の精霊/Air Elemental》
https://media.wizards.com/2019/m20/jp_59KaGkp3Cm.png	《予期/Anticipate》
https://media.wizards.com/2019/m20/jp_Z119ZEEuYW.png	《全てを見通す者、アテムシス/Atemsis, All-Seeing》
https://media.wizards.com/2019/m20/jp_zXEFO1uyMs.png	《混迷/Befuddle》
https://media.wizards.com/2019/m20/jp_kJEZcs2nBh.png	《骨を灰に/Bone to Ash》
https://media.wizards.com/2019/m20/jp_nN6acaWmQG.png	《北方の精霊/Boreal Elemental》
https://media.wizards.com/2019/m20/jp_Dw6DKZVe5D.png	《塩水生まれの殺し屋/Brineborn Cutthroat》
https://media.wizards.com/2019/m20/jp_KLqq5V5XKb.png	《捕獲する渦/Captivating Gyre》
https://media.wizards.com/2019/m20/jp_Cd5uzXkL9b.png	《風の騎兵/Cavalier of Gales》
https://media.wizards.com/2019/m20/jp_yA7sWnKmnu.png	《紺碧のドレイク/Cerulean Drake》
https://media.wizards.com/2019/m20/jp_Sz5HIp3VMB.png	《雲族の予見者/Cloudkin Seer》
https://media.wizards.com/2019/m20/jp_l7GkeyEKFR.png	《巻き込み/Convolute》
https://media.wizards.com/2019/m20/jp_5J7H3N0CJL.png	《抽象からの抽出/Drawn from Dreams》
https://media.wizards.com/2019/m20/jp_Ms4BLLIhtQ.png	《地下牢の霊/Dungeon Geists》
https://media.wizards.com/2019/m20/jp_qPh7nNgBBs.png	《フェアリーの悪党/Faerie Miscreant》
https://media.wizards.com/2019/m20/jp_NXPAhT8qSJ.png	《涙の氾濫/Flood of Tears》
https://media.wizards.com/2019/m20/jp_5PCqdas4nb.png	《要塞ガニ/Fortress Crab》
